old;film;black;aND;WHITE;LAyer.mp4,322.03,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\old;film;black;aND;WHITE;LAyer.mp4,17.79,2018-01-13T07:29:26.109101;;;;;;;
Video.mp4,320.55,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\Adobe;Premiere;Pro;Auto-Save\Video.mp4,49.23,2018-01-18T08:27:51.851533;;;;;;;;;;;;;;;;;
Rendered;-0;103be90b-a073-4f2a-99da-836673cc7f57.mov,13.58,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;103be90b-a073-4f2a-99da-836673cc7f57.mov,650.6,2018-01-11T02:41:53.708116;;;;;;;;;;;;;
Rendered;-0;28d2e788-fba7-4078-a4c9-ad755f2c1454.mov,11.73,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;28d2e788-fba7-4078-a4c9-ad755f2c1454.mov,590.59,2018-01-11T02:43:06.226263;;;;;;;;;;;;;
Rendered;-0;3097d38a-6c69-44dc-bb68-e3c2d84d237f.mov,7.04,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;3097d38a-6c69-44dc-bb68-e3c2d84d237f.mov,237.69,2018-01-11T02:43:50.782812;;;;;;;;;;;;;
Rendered;-0;39cf8f4e-f37d-40da-b538-b22668167185.mov,7.17,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;39cf8f4e-f37d-40da-b538-b22668167185.mov,299.75,2018-01-11T02:44:18.676407;;;;;;;;;;;;;
Rendered;-0;537275e7-d848-4bb1-b987-a09a3d9e347c.mov,11.68,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;537275e7-d848-4bb1-b987-a09a3d9e347c.mov,431.68,2018-01-11T02:45:17.187754;;;;;;;;;;;;;
Rendered;-0;727a3816-20b3-4cc8-8b6c-a5ac52f39c3b.mov,9.49,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;727a3816-20b3-4cc8-8b6c-a5ac52f39c3b.mov,480.45,2018-01-11T02:46:34.449173;;;;;;;;;;;;;
Rendered;-0;881c87f2-2029-4812-b4b1-a629854bb80e.mov,6.33,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;881c87f2-2029-4812-b4b1-a629854bb80e.mov,248.42,2018-01-11T02:47:09.254164;;;;;;;;;;;;;
Rendered;-0;8c703d1e-5cdf-4680-8ba9-88dce1ac776f.mov,14.21,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;8c703d1e-5cdf-4680-8ba9-88dce1ac776f.mov,673.7,2018-01-11T02:48:22.920377;;;;;;;;;;;;;
Rendered;-0;b189c6c6-e0de-45d2-9cae-46f917fde9d0.mov,9.28,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;b189c6c6-e0de-45d2-9cae-46f917fde9d0.mov,474.72,2018-01-11T02:49:06.516871;;;;;;;;;;;;;
Rendered;-0;b4b213a5-31fc-473a-ad4e-5b440656f1eb.mov,6.96,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;b4b213a5-31fc-473a-ad4e-5b440656f1eb.mov,351.88,2017-12-03T01:29:14;;;;;;;;;;;;;
Rendered;-0;b4da0207-7230-498b-a41c-80d2604f5eba.mov,8.1,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;b4da0207-7230-498b-a41c-80d2604f5eba.mov,315.73,2017-12-03T01:32:32;;;;;;;;;;;;;
Rendered;-0;dc28a5f5-64eb-4e8b-b2fe-b2b82f6b5fb5.mov,9.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;dc28a5f5-64eb-4e8b-b2fe-b2b82f6b5fb5.mov,516.25,2017-12-03T01:26:40;;;;;;;;;;;;;
Rendered;-0;e94d2192-6ebd-4c0d-a26b-a8ff877b55cf.mov,9.91,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;e94d2192-6ebd-4c0d-a26b-a8ff877b55cf.mov,474.79,2017-12-03T01:29:30;;;;;;;;;;;;;
Rendered;-0;f26ad08c-1619-49a0-ae66-eff0fcbbc985.mov,5.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;f26ad08c-1619-49a0-ae66-eff0fcbbc985.mov,273.39,2017-12-03T01:30:56;;;;;;;;;;;;;
Rendered;-0;fbb3e098-5383-4649-a15b-381b328d6ac0.mov,8.01,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\PREMIERT;PRO;WORK\Adobe;Premiere;Pro;Video;Previews\psyche;vid;the;one;separate;layers;done;new;one.PRV\Rendered;-0;fbb3e098-5383-4649-a15b-381b328d6ac0.mov,301.56,2017-12-03T01:25:44;;;;;;;;;;;;;
3rd;clip.mp4,9.2,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\3rd;clip.mp4,2.75,2019-01-15T23:27:29.720364;;;;;;;;;;;;;;;;;;;;;;;;;
4th;clip.mp4,9.43,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\4th;clip.mp4,2.9,2019-01-15T23:27:29.730364;;;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\def;last;pre;isolkate.mp4,168.9,2019-01-15T23:27:29.750364;;;;;;;;;;;;;;;;;;;;;
I;think;hard;section;done;after;mask;learn.mp4,16.83,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\I;think;hard;section;done;after;mask;learn.mp4,5.76,2019-01-15T23:27:30.830365;;;;;;;;;;;;;
intro;done;1st;circ;gone.mp4,323.61,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\intro;done;1st;circ;gone.mp4,167.28,2019-01-15T23:27:30.840365;;;;;;;;;;;;;;;;;;;
video;with;bass;notes.mp4,323.78,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Psyche;video;after;effects;files\video;with;bass;notes.mp4,166.85,2019-01-15T23:27:32.090367;;;;;;;;;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5.mp4,23.32,2019-01-15T23:27:33.270369;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_1.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_1.mp4,23.32,2019-01-15T23:27:33.340369;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_10.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_10.mp4,23.32,2019-01-15T23:27:33.390369;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_2.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_2.mp4,23.32,2019-01-15T23:27:33.470369;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_3.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_3.mp4,23.32,2019-01-15T23:27:34.590370;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_4.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_4.mp4,23.32,2019-01-15T23:27:34.620371;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_5.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_5.mp4,23.32,2019-01-15T23:27:34.670371;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_6.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_6.mp4,23.32,2019-01-15T23:27:34.770371;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_7.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_7.mp4,23.32,2019-03-30T08:55:29.917562;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_8.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_8.mp4,23.32,2019-01-15T23:27:35.990372;;;;;;;;;;;;;
Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_9.mp4,376.53,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Cross;Roads;Crash-;Skills;Of;Defensive;Driving;Episode;5_9.mp4,23.32,2019-01-15T23:27:36.000372;;;;;;;;;;;;;
def;last;pre;isolkate.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate.mp4,168.9,2019-01-15T23:27:37.120374;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_1.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_1.mp4,168.9,2019-01-15T23:27:37.220374;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_2.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_2.mp4,168.9,2019-01-15T23:27:37.240374;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_3.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_3.mp4,168.9,2019-01-15T23:27:38.410376;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_4.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_4.mp4,168.9,2019-01-15T23:27:38.440376;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_5.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_5.mp4,168.9,2019-01-15T23:27:38.490376;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_6.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_6.mp4,168.9,2019-01-15T23:27:38.520376;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_7.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_7.mp4,168.9,2019-01-15T23:27:39.530377;;;;;;;;;;;;;;;;;;;;;;;
def;last;pre;isolkate_8.mp4,324.27,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\def;last;pre;isolkate_8.mp4,168.9,2019-01-15T23:27:39.550378;;;;;;;;;;;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done.mp4,185.05,2019-01-15T23:27:41.430380;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done_1.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done_1.mp4,185.05,2019-01-15T23:27:43.520383;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done_2.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done_2.mp4,185.05,2019-01-15T23:27:44.550385;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done_3.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done_3.mp4,185.05,2019-01-15T23:27:46.520387;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done_4.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done_4.mp4,185.05,2019-01-15T23:27:48.450390;;;;;;;;;;;;;
final;take;of;second;half;effects;and;edits;done_5.mp4,120.94,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\final;take;of;second;half;effects;and;edits;done_5.mp4,185.05,2019-01-15T23:27:49.460391;;;;;;;;;;;;;
green;screen;background.mp4,322.2,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\green;screen;background.mp4,0.68,2019-01-15T23:27:50.490393;;;;;;;;;;;;;;;;;;;;;;;;;
green;screen;background_1.mp4,322.2,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\green;screen;background_1.mp4,0.68,2019-01-15T23:27:50.660393;;;;;;;;;;;;;;;;;;;;;;;;;
green;screen;background_2.mp4,322.2,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\green;screen;background_2.mp4,0.68,2019-01-15T23:27:50.680393;;;;;;;;;;;;;;;;;;;;;;;;;
green;screen;background_3.mp4,322.2,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\green;screen;background_3.mp4,0.68,2019-01-15T23:27:50.710393;;;;;;;;;;;;;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6.mp4,28.34,2019-03-30T08:55:29.507561;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_1.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_1.mp4,28.34,2019-01-15T23:27:51.860395;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_10.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_10.mp4,28.34,2019-01-15T23:27:51.880395;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_11.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_11.mp4,28.34,2019-01-15T23:27:51.930395;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_2.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_2.mp4,28.34,2019-01-15T23:27:51.940395;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_3.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_3.mp4,28.34,2019-01-15T23:27:53.020396;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_4.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_4.mp4,28.34,2019-01-15T23:27:53.060396;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_5.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_5.mp4,28.34,2019-01-15T23:27:53.160397;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_6.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_6.mp4,28.34,2019-01-15T23:27:53.310397;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_7.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_7.mp4,28.34,2019-01-15T23:27:54.430398;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_8.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_8.mp4,28.34,2019-01-15T23:27:54.480398;;;;;;;;;;;;;
Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_9.mp4,438.37,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Overtaking;and;Being;Overtaken.;Skills;of;Defensive;Driving;6_9.mp4,28.34,2019-01-15T23:27:54.510398;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6.mp4,38.65,2019-01-15T23:27:54.600399;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_1.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_1.mp4,38.65,2019-01-15T23:27:54.730399;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_2.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_2.mp4,38.65,2019-01-15T23:27:55.770400;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_3.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_3.mp4,38.65,2019-01-15T23:27:55.920400;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_4.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_4.mp4,38.65,2019-01-15T23:27:55.970401;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_5.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_5.mp4,38.65,2019-01-15T23:27:56.000401;;;;;;;;;;;;;;;;;
Road;Observation.;How;To;Drive;Ep;6_6.mp4,630.14,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\Road;Observation.;How;To;Drive;Ep;6_6.mp4,38.65,2019-01-15T23:27:56.100401;;;;;;;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4.mp4,24.67,2019-01-15T23:27:57.120402;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_1.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_1.mp4,24.67,2019-01-15T23:27:57.150402;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_10.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_10.mp4,24.67,2019-01-15T23:27:57.250402;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_11.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_11.mp4,24.67,2019-01-15T23:27:57.360402;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_12.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_12.mp4,24.67,2019-01-15T23:27:58.460404;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_2.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_2.mp4,24.67,2018-01-13T04:23:25.410746;;;;;;;;;;;
The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_3.mp4,481.42,D:\samples\Psych;video;all;content\All;video;stuff;from;HD\Premiere;Pro\premieremove;files\Transcoded_Getting;Closest;Yet\The;Head;On;Collision.;Skills;of;Defensive;Driving;Ep;4_3.mp4,24.67,2019-01-15T23:27:58.560404;;;;;;;;;;;
