12;Fallin';In;Love;2.mp3,148.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\12;Fallin';In;Love;2.mp3,3.39,2007-03-18T12:26:58;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Vegetables.mp3,143.99,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\15;Vegetables.mp3,3.3,2007-03-22T22:31:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;The;Revo-Lution.mp3,131.66,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\16;The;Revo-Lution.mp3,3.02,2009-03-23T06:45:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Number;One;2.mp3,130.28,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\17;Number;One;2.mp3,2.98,2007-03-22T22:32:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;She;Rides;With;Me.mp3,116.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\18;She;Rides;With;Me.mp3,2.68,2008-12-31T01:42:12;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Guess;I'm;Dumb.mp3,161.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\19;Guess;I'm;Dumb.mp3,3.71,2008-12-30T21:26:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;Story;Of;My;Life.mp3,155.17,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\pet;projects\20;Story;Of;My;Life.mp3,3.55,2009-03-23T06:45:58;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Run-Around;Lover.mp3,113.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\01;Run-Around;Lover.mp3,2.59,2007-03-22T22:30:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Thinkin';Bout;You;Baby;2.mp3,154.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\02;Thinkin';Bout;You;Baby;2.mp3,3.53,2007-03-22T22:30:40;;;;;;;;;;;;;;;;;;;;;;;;;
3;Pamela;Jean.mp3,149.06,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\03;Pamela;Jean.mp3,3.41,2007-03-22T22:30:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;After;The;Game;2.mp3,121.29,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\04;After;The;Game;2.mp3,2.78,2007-03-22T22:30:52;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Sacramento.mp3,118.24,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\05;Sacramento.mp3,2.71,2007-03-22T22:30:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;That's;The;Way;I;Feel.mp3,126.57,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\06;That's;The;Way;I;Feel.mp3,2.9,2007-03-22T22:31:02;;;;;;;;;;;;;;;;;;;;;;;;;
9;Summertime.mp3,96.5,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\09;Summertime.mp3,2.21,2007-03-22T22:31:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Shyin';Away.mp3,174.84,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\11;Shyin';Away.mp3,4.02,2008-12-31T01:56:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;Fallin';In;Love;2.mp3,148.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\12;Fallin';In;Love;2.mp3,3.39,2007-03-18T12:26:58;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Vegetables.mp3,143.99,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\15;Vegetables.mp3,3.3,2007-03-22T22:31:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;The;Revo-Lution.mp3,131.66,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\16;The;Revo-Lution.mp3,3.02,2009-03-23T06:45:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Number;One;2.mp3,130.28,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\17;Number;One;2.mp3,2.98,2007-03-22T22:32:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;She;Rides;With;Me.mp3,116.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\18;She;Rides;With;Me.mp3,2.68,2008-12-31T01:42:12;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Guess;I'm;Dumb.mp3,161.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\19;Guess;I'm;Dumb.mp3,3.71,2008-12-30T21:26:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;Story;Of;My;Life.mp3,155.17,D:\iomega;drive;archive\Presets\old;docs\old;PC\pet;projects\20;Story;Of;My;Life.mp3,3.55,2009-03-23T06:45:58;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;You're;Gonna;Miss;Me.m4a,147.75,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\13th;Floor;Elevators\Nuggets_;Original;Artyfacts;From;the;Fir\14;You're;Gonna;Miss;Me.m4a,4.27,2011-12-24T00:12:55.781250;;;;;;;;;;;;;;;;;;;
9;Love;Hungry;Man.m4a,30.67,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_;AC-DC\Highway;to;Hell\09;Love;Hungry;Man.m4a,1.03,2011-12-23T23:36:53.750000;;;;;;;;;;;;;;;;;;;;;;;;;
1;Highway;to;Hell.m4a,207.38,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\01;Highway;to;Hell.m4a,6.59,2011-12-23T23:32:11.375000;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Girls;Got;Rhythm.m4a,203.29,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\02;Girls;Got;Rhythm.m4a,6.4,2011-12-23T23:32:41.593750;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Walk;All;Over;You.m4a,310.24,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\03;Walk;All;Over;You.m4a,9.8,2011-12-23T23:33:26.953125;;;;;;;;;;;;;;;;;;;;;;;;
4;Touch;Too;Much.m4a,266.22,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\04;Touch;Too;Much.m4a,8.5,2011-12-23T23:34:07.421875;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Beating;Around;the;Bush.m4a,236.08,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\05;Beating;Around;the;Bush.m4a,7.56,2011-12-23T23:34:42.281250;;;;;;;;;;;;;;;;;;;;;;;;
6;Shot;Down;in;Flames.m4a,202.64,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\06;Shot;Down;in;Flames.m4a,6.38,2011-12-23T23:35:23.781250;;;;;;;;;;;;;;;;;;;;;;;;
7;Get;It;Hot.m4a,154.58,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\07;Get;It;Hot.m4a,4.94,2011-12-23T23:35:54.390625;;;;;;;;;;;;;;;;;;;;;;;;;;
8;If;You;Want;Blood;(You've;Got;It).m4a,276.71,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\AC_DC_AC-DC\Highway;to;Hell\08;If;You;Want;Blood;(You've;Got;It).m4a,8.65,2011-12-23T23:36:42;;;;;;;;;;;;;;;;;;
1;Devils;Haircut.m4a,194.14,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\01;Devils;Haircut.m4a,6.15,2011-12-24T00:19:39.703125;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Hotwax.m4a,229.34,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\02;Hotwax.m4a,7.36,2011-12-24T00:20:15.390625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lord;Only;Knows.m4a,254.84,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\03;Lord;Only;Knows.m4a,8.01,2011-12-24T00:20:56.671875;;;;;;;;;;;;;;;;;;;;;;;;;;
4;The;New;Pollution.m4a,219.59,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\04;The;New;Pollution.m4a,7.0,2011-12-24T00:21:31.437500;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Derelict.m4a,253.03,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\05;Derelict.m4a,7.99,2011-12-24T00:22:09.812500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Novacane.m4a,277.73,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\06;Novacane.m4a,8.78,2011-12-24T00:22:51.843750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Jack-Ass.m4a,252.01,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\07;Jack-Ass.m4a,7.92,2011-12-24T00:23:30.453125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Where;It's;At.m4a,331.0,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\08;Where;It's;At.m4a,10.57,2011-12-24T00:24:19.250000;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Minus.m4a,152.49,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\09;Minus.m4a,4.91,2011-12-24T00:24:43.984375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Sissyneck.m4a,232.78,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\10;Sissyneck.m4a,7.46,2011-12-24T00:25:21.187500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Readymade.m4a,157.18,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\11;Readymade.m4a,4.99,2011-12-24T00:25:47.234375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;High;5;(Rock;the;Catskills).m4a,250.85,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\12;High;5;(Rock;the;Catskills).m4a,7.99,2011-12-24T00:26:26.421875;;;;;;;;;;;;;;;;;;;;;;
13;Ramshackle.m4a,346.42,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\13;Ramshackle.m4a,9.32,2011-12-24T00:27:19.031250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;Diskobox.m4a,215.23,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Beck\Odelay;[Bonus;Track]\14;Diskobox.m4a,6.95,2011-12-24T00:27:52.593750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Took;out;a;Loan.m4a,258.23,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\01;Took;out;a;Loan.m4a,8.02,2011-12-23T22:55:39.812500;;;;;;;;;;;;;;;;;;;;;;
2;Berlin.m4a,193.49,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\02;Berlin.m4a,5.99,2011-12-23T22:56:10.687500;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Weapon;of;Choice.m4a,172.27,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\03;Weapon;of;Choice.m4a,5.32,2011-12-23T22:56:39.656250;;;;;;;;;;;;;;;;;;;;;;;;
4;Windows.m4a,368.62,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\04;Windows.m4a,11.51,2011-12-23T22:57:35.609375;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Cold;Wind.m4a,260.41,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\05;Cold;Wind.m4a,8.09,2011-12-23T22:58:17.078125;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Not;What;You;Wanted.m4a,225.77,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\06;Not;What;You;Wanted.m4a,6.96,2011-12-23T22:58:52.203125;;;;;;;;;;;;;;;;;;;;;;
7;666;Conducer.m4a,243.28,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\07;666;Conducer.m4a,7.47,2011-12-23T22:59:27.828125;;;;;;;;;;;;;;;;;;;;;;;;;;
8;All;You;Do;Is;Talk.m4a,344.05,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\08;All;You;Do;Is;Talk.m4a,10.71,2011-12-23T23:00:16.281250;;;;;;;;;;;;;;;;;;;;
9;Lien;on;Your;Dreams.m4a,278.94,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\09;Lien;on;Your;Dreams.m4a,8.66,2011-12-23T23:00:56.546875;;;;;;;;;;;;;;;;;;;;;;
10;Need;Some;Air.m4a,246.76,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\10;Need;Some;Air.m4a,7.64,2011-12-23T23:01:31.625000;;;;;;;;;;;;;;;;;;;;;;;;
11;Killing;the;Light.m4a,237.61,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\11;Killing;the;Light.m4a,7.33,2011-12-23T23:02:06.125000;;;;;;;;;;;;;;;;;;;;;;;;
12;American;X.m4a,553.26,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\12;American;X.m4a,17.24,2011-12-23T23:03:21.812500;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Am;I;Only.m4a,268.91,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Black;Rebel;Motorcycle;Club\Baby;81\13;Am;I;Only.m4a,8.36,2011-12-23T23:04:04.359375;;;;;;;;;;;;;;;;;;;;;;;;
20;Tobacco;Road.m4a,281.96,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Blues;Magoos\Nuggets_;Original;Artyfacts;From;the;Fir\20;Tobacco;Road.m4a,7.99,2011-12-24T00:16:08.375000;;;;;;;;;;;;;;;;;;;;;;;;
4;Mockingbird.m4a,231.15,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Carly;Simon\The;Best;Of;Carly;Simon;[UK]\04;Mockingbird.m4a,7.15,2011-12-23T23:05:12.281250;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Deus;Ibi;Est.m4a,171.71,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\01;Deus;Ibi;Est.m4a,5.31,2011-12-23T23:37:30;;;;;;;;;;;;;;;;;;;;;;
2;Black;Mountain.m4a,190.19,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\02;Black;Mountain.m4a,5.9,2011-12-23T23:38:21.781250;;;;;;;;;;;;;;;;;;;;;;;;
3;The;False;Husband.m4a,233.99,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\03;The;False;Husband.m4a,7.5,2011-12-23T23:39:09.078125;;;;;;;;;;;;;;;;;;;;;;
4;Ballad;of;the;Broken;Seas.m4a,162.47,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\04;Ballad;of;the;Broken;Seas.m4a,5.07,2011-12-23T23:39:37.078125;;;;;;;;;;;;;;;;;;
5;Revolver.m4a,160.75,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\05;Revolver.m4a,5.16,2011-12-23T23:40:05.546875;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Ramblinman.m4a,209.14,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\06;Ramblinman.m4a,6.52,2011-12-23T23:40:43.609375;;;;;;;;;;;;;;;;;;;;;;;;;;
7;(Do;You;Wanna);Come;Walk;with;Me_.m4a,207.24,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\07;(Do;You;Wanna);Come;Walk;with;Me_.m4a,6.48,2011-12-23T23:41:21.468750;;;;;;;;;;;;;;
8;Saturday's;Gone.m4a,277.27,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\08;Saturday's;Gone.m4a,8.98,2011-12-23T23:42:09.187500;;;;;;;;;;;;;;;;;;;;;;;;
9;It's;Hard;to;Kill;a;Bad;Thing.m4a,173.75,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\09;It's;Hard;to;Kill;a;Bad;Thing.m4a,5.43,2011-12-23T23:42:39.546875;;;;;;;;;;;;;;
10;Honey;Child;What;Can;I;Do_.m4a,224.28,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\10;Honey;Child;What;Can;I;Do_.m4a,7.2,2011-12-23T23:43:18.296875;;;;;;;;;;;;;;;;
11;Dusty;Wreath.m4a,224.65,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\11;Dusty;Wreath.m4a,6.93,2011-12-23T23:43:58.343750;;;;;;;;;;;;;;;;;;;;;;;;
12;The;Circus;Is;Leaving;Town.m4a,335.23,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Isobel;Campbell_Mark;Lanegan\Ballad;of;the;Broken;Seas\12;The;Circus;Is;Leaving;Town.m4a,10.47,2011-12-23T23:44:52.078125;;;;;;;;;;;;;;;;;;
27;It's;A-Happening.m4a,167.72,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Magic;Mushrooms\Nuggets_;Original;Artyfacts;From;the;Fir\27;It's;A-Happening.m4a,4.86,2011-12-24T00:19:08.125000;;;;;;;;;;;;;;;;;;;;;;;;
1;Skunk;[Studio;Outtake][#].m4a,313.45,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\01;Skunk;[Studio;Outtake][#].m4a,10.19,2011-12-23T23:05:55.984375;;;;;;;;;;;;;;;;;;;;;;
2;Brother;J.C.;Intro;[Grande;Ballro.m4a,174.36,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\02;Brother;J.C.;Intro;[Grande;Ballro.m4a,5.48,2011-12-23T23:06:22.718750;;;;;;;;;;;;;;;;;;
3;Motor;City;Is;Burning;[October;19.m4a,265.61,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\03;Motor;City;Is;Burning;[October;19.m4a,8.45,2011-12-23T23:07:01.046875;;;;;;;;;;;;;;;;
4;I;Believe;to;My;Soul;[October;196.m4a,180.67,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\04;I;Believe;to;My;Soul;[October;196.m4a,5.78,2011-12-23T23:07:28.812500;;;;;;;;;;;;;;
5;Looking;at;You;[Instrumental;Alte.m4a,151.65,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\05;Looking;at;You;[Instrumental;Alte.m4a,4.79,2011-12-23T23:07:52.421875;;;;;;;;;;;;;;;;;;
6;Gotta;Keep;Movin';[Studio;Outtake.m4a,197.21,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\06;Gotta;Keep;Movin';[Studio;Outtake.m4a,6.21,2011-12-23T23:08:21.593750;;;;;;;;;;;;;;;;;;
7;Rama;la;Fa;Fa;Fa;[October;1968][#.m4a,368.29,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\07;Rama;la;Fa;Fa;Fa;[October;1968][#.m4a,11.78,2011-12-23T23:09:14.234375;;;;;;;;;;;;;;
8;Borderline;[Studio;Version-;Flat.m4a,199.02,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\08;Borderline;[Studio;Version-;Flat.m4a,5.74,2011-12-23T23:09:44.203125;;;;;;;;;;;;;;;;;;;;
9;Over;and;Over;[#][Instrumental][D.m4a,132.14,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\09;Over;and;Over;[#][Instrumental][D.m4a,4.24,2011-12-23T23:10:05.703125;;;;;;;;;;;;;;;;;;;;
10;American;Ruse;[Studio;Outtake].m4a,150.16,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\10;American;Ruse;[Studio;Outtake].m4a,4.67,2011-12-23T23:10:29.062500;;;;;;;;;;;;;;;;;;;;
11;James;Brown;Medley;[June;1968].m4a,472.69,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\11;James;Brown;Medley;[June;1968].m4a,15.2,2011-12-23T23:11:34.078125;;;;;;;;;;;;;;;;;;
12;I'm;Mad;Like;Eldridge;Cleaver;[Oc.m4a,1131.62,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\12;I'm;Mad;Like;Eldridge;Cleaver;[Oc.m4a,36.46,2011-12-23T23:14:13.609375;;;;;;;;;;;;;;;;
13;Human;Being;Lawnmower;[Studio;Out.m4a,142.13,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\13;Human;Being;Lawnmower;[Studio;Out.m4a,4.42,2011-12-23T23:14:35.203125;;;;;;;;;;;;;;;;;;
14;What;Is;Zenta_.m4a,41.08,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\MC5\Human;Being;Lawnmower_;The;Baddest;and;M\14;What;Is;Zenta_.m4a,1.25,2011-12-23T23:14:42.156250;;;;;;;;;;;;;;;;;;;;;;
17;(Just;Like);Romeo;and;Juliet.m4a,119.05,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Michael;&;the;Messengers\Nuggets_;Original;Artyfacts;From;the;Fir\17;(Just;Like);Romeo;and;Juliet.m4a,3.53,2011-12-24T00:14:12.625000;;;;;;;;;;;;;;;;
6;A;Public;Execution.m4a,168.88,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\Mouse\Nuggets_;Original;Artyfacts;From;the;Fir\06;A;Public;Execution.m4a,4.67,2011-12-24T00:09:30.296875;;;;;;;;;;;;;;;;;;;;;;;
1;Only;Shallow.m4a,257.76,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\My;Bloody;Valentine\Loveless\01;Only;Shallow.m4a,8.27,2011-12-23T23:25:22.156250;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Loomer.m4a,158.38,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\My;Bloody;Valentine\Loveless\02;Loomer.m4a,5.05,2011-12-23T23:25:46.093750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Touched.m4a,56.77,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\My;Bloody;Valentine\Loveless\03;Touched.m4a,1.84,2011-12-23T23:25:56.328125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;To;Here;Knows;When.m4a,331.28,D:\iomega;drive;archive\Presets\old;docs\pc;files\My;Music\iTunes\iTunes;Media\Music\My;Bloody;Valentine\Loveless\04;To;Here;Knows;When.m4a,10.33,2011-12-23T23:26:42.437500;;;;;;;;;;;;;;;;;;;;;;;;
